,wgt,total_return_1d,factor1,factor2,factor3,factor4,factor5,Intercept,country_AU,country_BE,country_CA,country_CH,country_CN,country_DE,country_DK,country_ES,country_FI,country_FR,country_GB,country_HK,country_IE,country_IT,country_JP,country_NL,country_NO,country_SE,country_US,sector_50,sector_51,sector_52,sector_53,sector_54,sector_55,sector_56,sector_57,sector_59,sector_60
729,2.59E-05,-0.002488219,0.499339054,-1.003794645,-1.109068506,2.834249903,1.13103314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
730,5.66E-05,-0.007404779,-0.781409862,-0.999352346,-0.591234355,2.839658613,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
731,3.70E-05,0.004094431,-0.06592125,-0.934094672,-0.321752309,2.848283347,-0.612996508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
732,0.00026286,0.013302553,-1.157699179,0.73840611,0.432017804,2.392317581,-0.661489687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
733,0.000119691,0.004156171,0.499339054,-0.0160091,0.592128737,2.58359507,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
734,0.000124058,-0.006283343,-0.794879327,1.073572446,0.565820849,2.722168313,-0.229461528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
735,4.25E-05,-0.013573377,0.57257813,-1.425411641,-1.108236018,2.848283347,0.778897028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
736,2.06E-05,0.000719385,0.499339054,-1.178185579,0.566068689,2.848283347,1.268186628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
737,6.51E-05,0.023409668,0.526334456,-0.910728642,0.110734677,2.773179262,-0.232477564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
738,6.18E-06,0.095828295,0.499339054,-2.290883669,-3,2.848283347,0.007342707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
739,4.92E-05,0.002416661,0.499339054,-0.161451769,-0.002097299,2.848283347,-1.439308565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
740,0.000215345,0.030245386,0.499339054,0.100844935,-2.784822123,2.072911908,-1.182735604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
741,0.000271243,-0.007945396,3,1.126322676,0.242913416,2.370692354,0.090322227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
742,9.11E-05,0.007514859,0.292852536,-0.610066597,0.497949573,2.818541177,-0.545300562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
743,3.93E-05,-0.00102721,0.499339054,-1.604075674,-1.746538156,2.746271425,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
744,5.96E-05,0.006020489,-0.754186778,-1.170793911,-0.564311315,2.848283347,-0.195019942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
745,2.91E-05,0.012624361,0.499339054,2.324277081,-1.425262654,2.8348493,0.587720595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
746,3.88E-05,0.027050311,0.499339054,1.072112691,-0.254844051,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
747,7.43E-05,0.00827969,-0.957162873,-0.696383557,-0.142709331,2.833376254,0.285433983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
748,0.000116307,0.038400862,-1.365218442,0.806948233,-1.077789839,2.751708408,-0.754243595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
749,2.70E-05,-0.026181983,0.499339054,-2.23398309,-3,2.486048009,0.042747444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
750,3.83E-05,0.005076394,2.023240567,-1.329854102,-0.27931106,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
751,8.74E-05,-0.005669484,-1.018928408,-0.98779706,0.267070817,2.754487688,-1.147978816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
752,3.38E-05,-0.000530789,2.856103618,-1.097799536,-0.058007439,2.848283347,-0.936279805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
753,6.66E-05,0.002828354,-0.705972362,-0.353446681,-0.759956135,2.815433926,-0.548086619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
754,6.22E-05,0.020000966,0.499339054,0.169032072,-1.744123306,2.744377104,-0.818405008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
755,4.46E-05,0.017293243,0.499339054,-0.206959293,-0.93951678,2.698740936,0.362824469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
756,9.23E-05,-0.013253393,-0.711276535,-0.119623159,-0.438848402,2.770651616,2.217614365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
757,3.84E-05,0.014630182,0.499339054,-0.949372333,-1.432789362,2.595115933,-2.114792781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
758,0.000132114,-0.005725609,0.183322003,-0.202970181,0.781536887,2.705311685,-0.330044721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
759,3.53E-05,-0.009803076,-0.375781017,-0.264144191,-1.138782604,2.75431522,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
760,0.000105096,0.010627575,2.497487259,-0.217032264,0.319581102,2.760097139,-1.789564746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
761,3.41E-05,0.000272312,-0.519836365,-1.264533392,-0.690619427,2.848283347,-0.408098196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
762,5.52E-05,0.011430586,0.571452626,-1.105622495,-0.724296421,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
763,5.11E-05,0.036350574,0.499339054,-2.140850735,-3,2.629205226,-1.891707655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
764,0.000227223,0.015653672,-0.458047967,0.803650514,-0.585545476,2.532381683,-0.391011505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
765,7.96E-05,0.017117007,-0.72209718,-0.276350097,0.487222554,2.672409877,-0.487784705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
766,8.93E-05,0.012322584,-0.65816621,-0.829642581,-0.134543451,2.663379339,-0.399773236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
767,5.18E-05,0.014973408,0.499339054,-0.913777539,-0.58569418,2.789792739,-0.083660359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
768,8.72E-05,0.00440746,0.824341845,-1.133968279,0.294366251,2.790335589,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
769,5.65E-05,0.003219863,0.935574679,-0.697720559,0.090377488,2.844663013,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
770,4.47E-05,0.005155409,-0.578887757,-0.943042305,-0.440201989,2.831691157,-2.41021138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
771,9.76E-05,-0.011286777,-0.561224597,-0.439148221,-0.058833572,2.782888363,-0.470458009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
772,3.37E-05,0.014865988,0.499339054,0.093940958,-0.360675883,2.832406475,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
773,1.89E-05,-0.033269305,0.499339054,-2.094032417,-1.697364178,2.848283347,-1.353727847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
774,7.61E-05,-0.014401189,-0.575530189,-0.382339541,0.018428929,2.848115201,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775,0.000100162,-0.004343642,0.499339054,-0.802952292,0.581361046,2.761375099,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
776,0.000278107,0.015740689,-0.373648243,1.365015808,-0.803654758,2.203203011,1.114815603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
777,3.24E-05,0.047931921,-0.015139666,-0.355432611,0.33221204,2.822671928,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
778,3.62E-05,-0.003243017,2.456641202,0.014940687,-0.855013541,2.848283347,-1.508001238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
779,7.64E-05,0.006476161,-0.14584966,0.764097795,0.299867026,2.824272205,-1.094298645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
780,6.45E-05,0.006289926,0.902479117,-0.686394189,0.307364501,2.838589877,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
781,5.65E-05,0.001313917,0.499339054,-1.108452429,-0.233084215,2.848283347,-1.966823425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
782,6.96E-05,0.021045098,-1.178844019,0.42795276,-0.980897147,2.848283347,0.551118341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
783,6.16E-05,0.003059351,0.111735908,-0.509512052,1.215047007,2.674236342,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
784,7.62E-05,0.006050921,-0.403709582,-0.587526656,0.412076224,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
785,0.000105339,0.006009649,0.499339054,-1.185272025,0.711503686,2.773676875,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
786,0.000124092,0.020720458,-0.019558722,-0.823952855,0.088091006,2.717277007,-0.428899631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
787,0.000238654,0.006745681,-0.526041987,0.457015151,1.462429359,2.041950224,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
788,4.11E-05,-0.002565418,0.499339054,0.380723057,-1.597274986,2.848283347,-1.883298098,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
789,6.00E-05,-0.017387705,1.192598475,-0.233028523,0.68300591,2.848283347,-0.812759576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
790,9.00E-05,0.024937723,-0.885412819,-0.752604022,0.498740119,2.778033813,0.111577979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
791,7.60E-05,0.006226018,0.132152404,-1.042318901,-0.349603159,2.811902572,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
792,0.000119184,-0.00181248,-0.313973023,0.519449527,-1.595953173,2.513501242,0.664835358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
793,7.73E-05,0.02760463,-1.308936718,-0.425764924,-0.639752511,2.824328751,0.436981474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
794,4.59E-05,-0.002382517,3,-0.080717044,-0.426203483,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
795,4.05E-05,-0.012264373,0.499339054,-0.351599096,-0.441409414,2.848283347,-1.905750738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
796,4.96E-05,0.013618221,0.499339054,0.133646288,-0.637112698,2.848283347,-0.955144284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
797,0.00010868,0.023154574,-0.296381718,-0.696768401,-0.567482395,2.760874659,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
798,3.84E-05,0.000711919,0.499339054,-1.462801269,-0.861256565,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
799,0.000123281,0.022970401,-0.206165039,-0.199012255,0.631061208,2.691279574,1.833350236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800,0.000108323,-0.024575898,1.47918716,-1.074980915,-0.703613864,2.654521269,-0.359072733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
801,1.26E-05,0.056091227,0.499339054,-1.979391902,0.090390198,2.848283347,-0.630179753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
802,5.27E-05,0.036669869,3,-1.208989722,-1.758892022,2.848283347,-1.46498842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
803,4.12E-05,0.006463271,0.63587678,0.384229786,0.444461909,2.848283347,2.335335635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
804,6.68E-05,0.01893294,1.349956716,-1.28411733,0.272323752,2.800912684,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
805,3.48E-05,0.02243132,0.499339054,-1.144133481,1.311958764,2.848283347,-1.902736583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
806,0.000195122,-0.019499391,1.125923966,1.02960065,-0.732509454,2.557284085,-0.748925271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
807,2.60E-05,0.001329831,-0.364849324,-1.447079047,-0.362432369,2.848283347,-0.736795957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
808,6.50E-05,0.040971939,0.499339054,1.409889997,-0.017754426,2.678929734,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
809,0.000116419,0.007733331,-0.285593734,0.186204096,-0.364225713,2.774496805,-0.252688074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
810,7.59E-05,0.013416852,0.510508749,-1.128723115,-0.673880701,2.837738846,-0.405622327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
811,0.000120443,0.010270678,-0.395995014,-0.137395341,1.077896217,2.738349205,-0.216613454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
812,0.000269848,0.009884487,-0.95959613,2.46684536,-0.088332875,2.336370937,-1.16075984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
813,2.30E-05,-0.007776007,3,-1.087475089,0.28958739,2.848283347,-0.769706026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814,0.000182256,-0.003241962,-0.323399036,0.043572782,0.697398418,2.673636945,0.188711541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
815,5.58E-05,-0.057626914,0.499339054,-1.321609805,0.029516905,2.548478038,0.885257249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
816,2.85E-05,0.006413419,1.206557858,-0.644194005,0.844278512,2.848283347,-0.118823838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
817,4.18E-05,0.002605247,-1.027746923,-1.603684195,0.147155704,2.848283347,-0.158898951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
818,0.000125503,-0.001698178,1.545838806,-1.379744539,-0.654908874,2.660011972,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
819,6.37E-05,0.006733387,0.015646751,-0.939648375,0.877428052,2.848283347,-0.173363139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
820,1.46E-05,0.004810626,0.499339054,-2.102051116,-1.515627625,2.848283347,-0.081695831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
821,0.000179791,0.007967598,-0.474375285,-0.046777082,0.367900986,2.54272835,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
822,0.000224633,0.008124761,0.137534964,-0.28066908,0.324670081,2.441316875,-2.016365869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
823,4.20E-05,-0.026420321,2.025539913,-1.042172926,-0.60406992,2.848283347,1.454049123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
824,0.000180395,0.00869414,-0.709316865,0.706450751,1.146198353,2.668154724,1.116495008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
825,0.00014991,-0.00071809,-0.869951022,-0.94017256,1.083653729,2.578894044,-0.570216351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
826,3.44E-05,0.015339365,0.499339054,-0.722065288,0.149711632,2.848283347,0.93930526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
827,3.14E-05,-0.00137228,-1.086615413,0.213438476,0.047394423,2.848283347,-0.334763347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
828,0.000149235,0.004658659,-0.453351291,-0.145287307,1.420055091,2.737223922,0.373665403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
829,3.72E-05,-0.032620866,0.499339054,-2.089132286,0.24545028,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
830,4.95E-06,-0.007633588,2.399088958,-2.232888274,-2.564600482,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
831,6.66E-05,0.02183833,0.499339054,-0.331672448,-0.396765186,2.840656666,2.779068243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
832,7.85E-05,0.030945174,0.997781139,0.596431686,0.207895545,2.546576366,-0.005111835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
833,9.44E-05,-0.001049274,0.593408117,-0.507615034,0.427380021,2.779798076,-1.39914071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
834,7.45E-05,0.003209385,0.499339054,-0.466695453,0.045279523,2.786804235,-0.767101069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
835,0.000261357,0.014535801,-0.684935303,0.266427575,1.02525248,2.48148722,-0.558428495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
836,4.18E-05,0.016404333,0.499339054,0.74952347,-1.282899601,2.848283347,-1.659404601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
837,3.75E-05,-0.014407272,0.499339054,-1.59983575,-0.175803584,2.788599599,0.646023517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
838,0.000107234,0.000350351,-0.451986055,0.185245303,0.613730208,2.783072141,0.041951607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
839,0.000166131,-0.002779069,-0.801075151,-0.575398748,0.852856315,2.693914659,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
840,3.87E-05,-0.007860303,0.499339054,-1.606368153,-0.268406231,2.848283347,0.382751736,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841,7.92E-05,-0.002358991,-0.121846968,0.000679878,1.180552776,2.809205286,-1.090362069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
842,0.000140588,0.115548849,0.499339054,1.448729427,-1.199399161,2.566086739,-1.626023296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
843,8.36E-05,-0.01993129,2.534655668,-0.089622212,0.334530296,2.785399045,-0.868393622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
844,3.06E-05,0.011146626,0.499339054,-2.004486414,-3,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
845,3.63E-05,0.029629629,3,-0.138742629,-1.062428849,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
846,2.95E-05,0.009572434,3,-1.497583245,-1.879253247,2.848283347,-2.187351845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
847,9.15E-05,-0.008508327,0.020402217,-0.804133366,0.453260861,2.778203453,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
848,4.67E-05,-0.004262093,-0.615915723,-0.204217608,0.397195663,2.848283347,-0.386862497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
849,0.00013722,0.036741443,-0.91710395,1.64481099,-0.58967487,2.614961064,0.58043273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
850,1.40E-05,0.041017227,0.499339054,-2.794761164,-3,2.848283347,-2.104898079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
851,4.46E-05,0.03022052,0.499339054,-0.535380897,-1.939586376,2.797576418,-0.058209228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
852,0.000379333,0.005036494,-0.681976202,1.160626913,0.763536084,2.152307134,1.753591037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
853,2.64E-05,0.001751948,-0.744813023,-0.783938986,0.013036187,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
854,0.000106118,0.004126646,2.085414366,-1.287252485,-0.547230698,2.672848116,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
855,8.21E-05,-0.027218223,-0.443614997,-1.09002966,-0.388863542,2.717882059,0.031223468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
856,0.000105775,-0.007952894,0.43405885,-0.356579846,1.00829896,2.778093187,-0.506728768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
